V2,V3,rule,support,confidence,lift
"({'[Eubacterium] rectale', 'Parabacteroides distasonis'})",({'Bacteroides uniformis'}),"({'[Eubacterium] rectale', 'Parabacteroides distasonis'}) ({'Bacteroides uniformis'})",0.760869565217391,0.991499140950962,1.02878917107701
"({'[Eubacterium] rectale', 'Parabacteroides distasonis'})",({'Faecalibacterium prausnitzii'}),"({'[Eubacterium] rectale', 'Parabacteroides distasonis'}) ({'Faecalibacterium prausnitzii'})",0.747826086956522,0.974516196773745,1.03612201669922
"({'[Eubacterium] rectale', 'Parabacteroides distasonis'})",({'Fusicatenibacter saccharivorans'}),"({'[Eubacterium] rectale', 'Parabacteroides distasonis'}) ({'Fusicatenibacter saccharivorans'})",0.709239130434783,0.920143004772782,1.10181088794862
"({'[Eubacterium] rectale', 'Parabacteroides distasonis'})",({'Phocaeicola vulgatus'}),"({'[Eubacterium] rectale', 'Parabacteroides distasonis'}) ({'Phocaeicola vulgatus'})",0.723188405797101,0.942395251063178,1.04042989995868
"({'[Eubacterium] rectale', 'Phocaeicola vulgatus', 'Parabacteroides distasonis'})",({'Bacteroides uniformis'}),"({'[Eubacterium] rectale', 'Phocaeicola vulgatus', 'Parabacteroides distasonis'}) ({'Bacteroides uniformis'})",0.720289855072464,0.995984165390537,1.03344257735935
"({'[Eubacterium] rectale', 'Phocaeicola vulgatus'})","({'Bacteroides uniformis', 'Parabacteroides distasonis'})","({'[Eubacterium] rectale', 'Phocaeicola vulgatus'}) ({'Bacteroides uniformis', 'Parabacteroides distasonis'})",0.720289855072464,0.955758773494093,1.05941441542042
"({'[Eubacterium] rectale', 'Phocaeicola vulgatus'})",({'Bacteroides uniformis'}),"({'[Eubacterium] rectale', 'Phocaeicola vulgatus'}) ({'Bacteroides uniformis'})",0.747101449275362,0.991340300542231,1.02862417032707
"({'[Eubacterium] rectale', 'Phocaeicola vulgatus'})",({'Parabacteroides distasonis'}),"({'[Eubacterium] rectale', 'Phocaeicola vulgatus'}) ({'Parabacteroides distasonis'})",0.723188405797101,0.959610154323456,1.0337689082072
({'[Eubacterium] rectale'}),"({'Agathobaculum butyriciproducens', 'Bacteroides uniformis'})","({'[Eubacterium] rectale'}) ({'Agathobaculum butyriciproducens', 'Bacteroides uniformis'})",0.72463768115942,0.898440783018414,1.04544771970817
({'[Eubacterium] rectale'}),"({'Agathobaculum butyriciproducens', 'Faecalibacterium prausnitzii'})","({'[Eubacterium] rectale'}) ({'Agathobaculum butyriciproducens', 'Faecalibacterium prausnitzii'})",0.71286231884058,0.883270457447369,1.03522217680498
({'[Eubacterium] rectale'}),({'Agathobaculum butyriciproducens'}),({'[Eubacterium] rectale'}) ({'Agathobaculum butyriciproducens'}),0.731884057971015,0.907426282875067,1.02561880360665
({'[Eubacterium] rectale'}),"({'Anaerostipes hadrus', 'Faecalibacterium prausnitzii'})","({'[Eubacterium] rectale'}) ({'Anaerostipes hadrus', 'Faecalibacterium prausnitzii'})",0.715217391304348,0.886784426395014,1.06051506304098
({'[Eubacterium] rectale'}),({'Anaerostipes hadrus'}),({'[Eubacterium] rectale'}) ({'Anaerostipes hadrus'}),0.728260869565217,0.902969676232883,1.05512641647327
({'[Eubacterium] rectale'}),"({'Bacteroides uniformis', 'Anaerostipes hadrus', 'Faecalibacterium prausnitzii'})","({'[Eubacterium] rectale'}) ({'Bacteroides uniformis', 'Anaerostipes hadrus', 'Faecalibacterium prausnitzii'})",0.715217391304348,0.886784426395014,1.07639188522666
({'[Eubacterium] rectale'}),"({'Bacteroides uniformis', 'Anaerostipes hadrus'})","({'[Eubacterium] rectale'}) ({'Bacteroides uniformis', 'Anaerostipes hadrus'})",0.728260869565217,0.902969676232883,1.07240368203712
({'[Eubacterium] rectale'}),"({'Bacteroides uniformis', 'Collinsella aerofaciens'})","({'[Eubacterium] rectale'}) ({'Bacteroides uniformis', 'Collinsella aerofaciens'})",0.735507246376812,0.91193053632775,1.06471238667504
({'[Eubacterium] rectale'}),"({'Bacteroides uniformis', 'Faecalibacterium prausnitzii'})","({'[Eubacterium] rectale'}) ({'Bacteroides uniformis', 'Faecalibacterium prausnitzii'})",0.773188405797102,0.958680766356468,1.0500725121464
({'[Eubacterium] rectale'}),"({'Bacteroides uniformis', 'Parabacteroides distasonis', 'Faecalibacterium prausnitzii'})","({'[Eubacterium] rectale'}) ({'Bacteroides uniformis', 'Parabacteroides distasonis', 'Faecalibacterium prausnitzii'})",0.741304347826087,0.919126862132375,1.06686214544895
({'[Eubacterium] rectale'}),"({'Bacteroides uniformis', 'Parabacteroides distasonis'})","({'[Eubacterium] rectale'}) ({'Bacteroides uniformis', 'Parabacteroides distasonis'})",0.760869565217391,0.943371957049149,1.04568554531949
({'[Eubacterium] rectale'}),"({'Bacteroides uniformis', 'Phocaeicola vulgatus', 'Parabacteroides distasonis'})","({'[Eubacterium] rectale'}) ({'Bacteroides uniformis', 'Phocaeicola vulgatus', 'Parabacteroides distasonis'})",0.720289855072464,0.893058779034315,1.0597218344499
({'[Eubacterium] rectale'}),"({'Bacteroides uniformis', 'Phocaeicola vulgatus'})","({'[Eubacterium] rectale'}) ({'Bacteroides uniformis', 'Phocaeicola vulgatus'})",0.747101449275362,0.926305862080434,1.04954992592935
({'[Eubacterium] rectale'}),({'Bacteroides uniformis'}),({'[Eubacterium] rectale'}) ({'Bacteroides uniformis'}),0.796376811594203,0.987418611201568,1.02455546416663
({'[Eubacterium] rectale'}),({'Collinsella aerofaciens'}),({'[Eubacterium] rectale'}) ({'Collinsella aerofaciens'}),0.742753623188406,0.920916036184403,1.05378329960571
({'[Eubacterium] rectale'}),({'Faecalibacterium prausnitzii'}),({'[Eubacterium] rectale'}) ({'Faecalibacterium prausnitzii'}),0.779710144927536,0.966769405226574,1.02788743200883
({'[Eubacterium] rectale'}),"({'Fusicatenibacter saccharivorans', 'Bacteroides uniformis', 'Faecalibacterium prausnitzii'})","({'[Eubacterium] rectale'}) ({'Fusicatenibacter saccharivorans', 'Bacteroides uniformis', 'Faecalibacterium prausnitzii'})",0.721014492753623,0.890402683873816,1.10216430814023
({'[Eubacterium] rectale'}),"({'Fusicatenibacter saccharivorans', 'Bacteroides uniformis'})","({'[Eubacterium] rectale'}) ({'Fusicatenibacter saccharivorans', 'Bacteroides uniformis'})",0.728985507246377,0.903849862690347,1.10000400005885
({'[Eubacterium] rectale'}),"({'Fusicatenibacter saccharivorans', 'Faecalibacterium prausnitzii'})","({'[Eubacterium] rectale'}) ({'Fusicatenibacter saccharivorans', 'Faecalibacterium prausnitzii'})",0.723188405797101,0.896666493731716,1.1019946596333
({'[Eubacterium] rectale'}),"({'Fusicatenibacter saccharivorans', 'Parabacteroides distasonis'})","({'[Eubacterium] rectale'}) ({'Fusicatenibacter saccharivorans', 'Parabacteroides distasonis'})",0.709239130434783,0.875843393441487,1.1063430050196
({'[Eubacterium] rectale'}),({'Fusicatenibacter saccharivorans'}),({'[Eubacterium] rectale'}) ({'Fusicatenibacter saccharivorans'}),0.735507246376812,0.911938501560453,1.09529874517936
({'[Eubacterium] rectale'}),"({'Parabacteroides distasonis', 'Faecalibacterium prausnitzii'})","({'[Eubacterium] rectale'}) ({'Parabacteroides distasonis', 'Faecalibacterium prausnitzii'})",0.747826086956522,0.927215501002481,1.05057129568496
({'[Eubacterium] rectale'}),({'Parabacteroides distasonis'}),({'[Eubacterium] rectale'}) ({'Parabacteroides distasonis'}),0.767391304347826,0.951460595919254,1.02499644516547
({'[Eubacterium] rectale'}),"({'Phocaeicola vulgatus', 'Parabacteroides distasonis'})","({'[Eubacterium] rectale'}) ({'Phocaeicola vulgatus', 'Parabacteroides distasonis'})",0.723188405797101,0.896654667976094,1.04333693208311
({'[Eubacterium] rectale'}),({'Phocaeicola vulgatus'}),({'[Eubacterium] rectale'}) ({'Phocaeicola vulgatus'}),0.753623188405797,0.934394500950539,1.0315900726782
({'[Eubacterium] rectale'}),"({'Roseburia inulinivorans', 'Bacteroides uniformis'})","({'[Eubacterium] rectale'}) ({'Roseburia inulinivorans', 'Bacteroides uniformis'})",0.721739130434783,0.894868989280102,1.10464276035398
({'[Eubacterium] rectale'}),({'Roseburia inulinivorans'}),({'[Eubacterium] rectale'}) ({'Roseburia inulinivorans'}),0.728985507246377,0.903854489136755,1.09516300670398
"({'Agathobaculum butyriciproducens', 'Anaerobutyricum hallii', 'Bacteroides uniformis'})",({'Faecalibacterium prausnitzii'}),"({'Agathobaculum butyriciproducens', 'Anaerobutyricum hallii', 'Bacteroides uniformis'}) ({'Faecalibacterium prausnitzii'})",0.718840579710145,0.979224656767314,1.04113907871897
"({'Agathobaculum butyriciproducens', 'Anaerobutyricum hallii', 'Faecalibacterium prausnitzii'})",({'Bacteroides uniformis'}),"({'Agathobaculum butyriciproducens', 'Anaerobutyricum hallii', 'Faecalibacterium prausnitzii'}) ({'Bacteroides uniformis'})",0.718840579710145,0.994983627768518,1.03241217140029
"({'Agathobaculum butyriciproducens', 'Anaerobutyricum hallii'})",({'Anaerostipes hadrus'}),"({'Agathobaculum butyriciproducens', 'Anaerobutyricum hallii'}) ({'Anaerostipes hadrus'})",0.711050724637681,0.959696005774961,1.12120060664075
"({'Agathobaculum butyriciproducens', 'Anaerobutyricum hallii'})","({'Bacteroides uniformis', 'Faecalibacterium prausnitzii'})","({'Agathobaculum butyriciproducens', 'Anaerobutyricum hallii'}) ({'Bacteroides uniformis', 'Faecalibacterium prausnitzii'})",0.718840579710145,0.972506821257182,1.06521088691408
"({'Agathobaculum butyriciproducens', 'Anaerobutyricum hallii'})",({'Bacteroides uniformis'}),"({'Agathobaculum butyriciproducens', 'Anaerobutyricum hallii'}) ({'Bacteroides uniformis'})",0.734057971014493,0.993136317926042,1.03048783779665
"({'Agathobaculum butyriciproducens', 'Anaerobutyricum hallii'})",({'Faecalibacterium prausnitzii'}),"({'Agathobaculum butyriciproducens', 'Anaerobutyricum hallii'}) ({'Faecalibacterium prausnitzii'})",0.722463768115942,0.977409530534831,1.03920065633589
"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus', 'Blautia obeum'})",({'Bacteroides uniformis'}),"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus', 'Blautia obeum'}) ({'Bacteroides uniformis'})",0.709239130434783,0.997448979591837,1.0339874580191
"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus', 'Faecalibacterium prausnitzii'})","({'Bacteroides uniformis', 'Parabacteroides distasonis'})","({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus', 'Faecalibacterium prausnitzii'}) ({'Bacteroides uniformis', 'Parabacteroides distasonis'})",0.73695652173913,0.948663257432481,1.05154961095708
"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus', 'Faecalibacterium prausnitzii'})",({'Bacteroides uniformis'}),"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus', 'Faecalibacterium prausnitzii'}) ({'Bacteroides uniformis'})",0.769565217391304,0.990669283228607,1.02793526554788
"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus', 'Faecalibacterium prausnitzii'})",({'Parabacteroides distasonis'}),"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus', 'Faecalibacterium prausnitzii'}) ({'Parabacteroides distasonis'})",0.740579710144928,0.953328615818178,1.02699617998963
"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus', 'Parabacteroides distasonis', 'Faecalibacterium prausnitzii'})",({'Bacteroides uniformis'}),"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus', 'Parabacteroides distasonis', 'Faecalibacterium prausnitzii'}) ({'Bacteroides uniformis'})",0.73695652173913,0.995105883987956,1.03253893960526
"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus', 'Parabacteroides distasonis'})","({'Bacteroides uniformis', 'Faecalibacterium prausnitzii'})","({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus', 'Parabacteroides distasonis'}) ({'Bacteroides uniformis', 'Faecalibacterium prausnitzii'})",0.73695652173913,0.974115662226124,1.06696768889845
"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus', 'Parabacteroides distasonis'})","({'Bacteroides uniformis', 'Phocaeicola vulgatus'})","({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus', 'Parabacteroides distasonis'}) ({'Bacteroides uniformis', 'Phocaeicola vulgatus'})",0.711050724637681,0.933463491145546,1.0548591603555
"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus', 'Parabacteroides distasonis'})",({'Bacteroides uniformis'}),"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus', 'Parabacteroides distasonis'}) ({'Bacteroides uniformis'})",0.751449275362319,0.993304662532192,1.03066266122185
"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus', 'Parabacteroides distasonis'})",({'Faecalibacterium prausnitzii'}),"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus', 'Parabacteroides distasonis'}) ({'Faecalibacterium prausnitzii'})",0.740579710144928,0.978906194596311,1.04078514759278
"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus', 'Parabacteroides distasonis'})",({'Phocaeicola vulgatus'}),"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus', 'Parabacteroides distasonis'}) ({'Phocaeicola vulgatus'})",0.716485507246377,0.94060113588671,1.03639077873545
"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus'})",({'Anaerobutyricum hallii'}),"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus'}) ({'Anaerobutyricum hallii'})",0.711050724637681,0.889019135829924,1.12318514316049
"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus'})","({'Bacteroides uniformis', 'Faecalibacterium prausnitzii'})","({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus'}) ({'Bacteroides uniformis', 'Faecalibacterium prausnitzii'})",0.769565217391304,0.96629790237667,1.05840641019669
"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus'})","({'Bacteroides uniformis', 'Parabacteroides distasonis', 'Faecalibacterium prausnitzii'})","({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus'}) ({'Bacteroides uniformis', 'Parabacteroides distasonis', 'Faecalibacterium prausnitzii'})",0.73695652173913,0.925312370278124,1.0740331861732
"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus'})","({'Bacteroides uniformis', 'Parabacteroides distasonis'})","({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus'}) ({'Bacteroides uniformis', 'Parabacteroides distasonis'})",0.751449275362319,0.94354566539498,1.04587420972507
"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus'})","({'Bacteroides uniformis', 'Phocaeicola vulgatus', 'Parabacteroides distasonis'})","({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus'}) ({'Bacteroides uniformis', 'Phocaeicola vulgatus', 'Parabacteroides distasonis'})",0.711050724637681,0.88906490912056,1.05091200125952
"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus'})","({'Bacteroides uniformis', 'Phocaeicola vulgatus'})","({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus'}) ({'Bacteroides uniformis', 'Phocaeicola vulgatus'})",0.73695652173913,0.925402442559977,1.04853650880232
"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus'})",({'Bacteroides uniformis'}),"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus'}) ({'Bacteroides uniformis'})",0.78768115942029,0.989081404389623,1.02628078811056
"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus'})","({'Blautia obeum', 'Bacteroides uniformis'})","({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus'}) ({'Blautia obeum', 'Bacteroides uniformis'})",0.709239130434783,0.886766700764989,1.11253611815258
"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus'})",({'Blautia obeum'}),"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus'}) ({'Blautia obeum'})",0.711050724637681,0.889039428037716,1.10164109648981
"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus'})",({'Blautia wexlerae'}),"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus'}) ({'Blautia wexlerae'})",0.767391304347826,0.963611028748015,1.06298752779622
"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus'})",({'Faecalibacterium prausnitzii'}),"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus'}) ({'Faecalibacterium prausnitzii'})",0.776811594202899,0.975398316168864,1.03705727621326
"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus'})","({'Fusicatenibacter saccharivorans', 'Bacteroides uniformis'})","({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus'}) ({'Fusicatenibacter saccharivorans', 'Bacteroides uniformis'})",0.721739130434783,0.906343029117002,1.10310214268932
"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus'})",({'Fusicatenibacter saccharivorans'}),"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus'}) ({'Fusicatenibacter saccharivorans'})",0.723188405797101,0.908161210935184,1.09082916682009
"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus'})","({'Parabacteroides distasonis', 'Faecalibacterium prausnitzii'})","({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus'}) ({'Parabacteroides distasonis', 'Faecalibacterium prausnitzii'})",0.740579710144928,0.929862577174221,1.05357857133097
"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus'})",({'Parabacteroides distasonis'}),"({'Agathobaculum butyriciproducens', 'Anaerostipes hadrus'}) ({'Parabacteroides distasonis'})",0.756521739130435,0.94991405410926,1.02331765433054
